1.04, 19.63
1.15, 18.54
1.25, 17.45
1.25, 16.35
1.25, 15.26
1.35, 14.17
1.35, 13.08
1.35, 11.99
1.35, 10.9
1.35, 9.8
1.46, 8.71
1.46, 7.62
1.46, 6.53
1.46, 5.44
1.56, 4.35
1.56, 3.25
1.56, 2.16
1.67, 1.07
1.67, -2.27e-2
1.67, -1.11
1.77, -2.21
1.77, -3.3
1.88, -4.39
1.88, -5.48
1.98, -6.56
1.98, -7.67
1.98, -8.76
2.09, -9.85
2.09, -10.94
2.09, -12.03
2.19, -13.12
2.19, -14.22
2.19, -15.31
2.3, -16.4
2.3, -17.49
2.3, -18.58
2.4, -19.68
2.4, -20.77
2.5, -21.85
2.5, -22.95
2.6, -24.04
2.71, -24.04
2.81, -24.04
2.92, -24.04
3.03, -22.95
2.92, -22.95
3.03, -21.85
3.03, -20.76
3.13, -19.67
3.13, -18.58
3.13, -17.49
3.24, -16.39
3.24, -15.3
3.24, -14.21
3.34, -13.12
3.34, -12.02
3.34, -10.93
3.44, -9.83
3.44, -8.75
3.44, -7.66
3.44, -6.56
3.55, -5.47
3.55, -4.38
3.65, -3.29
3.65, -2.19
3.65, -1.1
3.76, -8.48e-3
3.76, 1.08
3.76, 2.18
3.85, 3.27
3.85, 4.35
3.97, 5.45
3.97, 6.55
4.07, 7.64
4.07, 8.73
4.07, 9.81
4.17, 10.92
4.17, 12.01
4.17, 13.1
4.28, 14.19
4.28, 15.29
4.38, 16.38
4.38, 17.47
4.49, 18.56
4.49, 19.66
4.58, 20.75
4.7, 20.75
4.8, 20.75
4.91, 21.83
5.01, 20.75
5.11, 20.75
5.22, 19.66
5.22, 18.56
5.32, 17.48
5.32, 16.38
5.32, 15.29
5.43, 14.2
5.43, 13.11
5.53, 12.02
5.53, 10.93
5.53, 9.83
5.53, 8.74
5.64, 7.65
5.64, 6.56
5.64, 5.47
5.74, 4.37
5.74, 3.28
5.74, 2.19
5.83, 1.1
5.83, 5.77e-3
5.83, -1.09
5.95, -2.18
5.95, -3.27
5.95, -4.35
6.05, -5.45
6.05, -6.55
6.16, -7.64
6.26, -8.73
6.26, -9.81
6.26, -10.91
6.26, -12.01
6.37, -13.1
6.37, -14.19
6.37, -15.28
6.47, -16.37
6.47, -17.46
6.47, -18.56
6.58, -19.65
6.58, -20.74
6.68, -21.83
6.68, -22.92
6.78, -24.02
6.89, -24.01
6.99, -24.01
7.1, -24.01
7.2, -24.01
7.2, -22.92
7.31, -21.83
7.31, -20.74
7.31, -19.64
7.41, -18.55
7.41, -17.46
7.51, -16.37
7.51, -15.27
7.51, -14.18
7.62, -13.09
7.62, -12.0
7.62, -10.9
7.62, -9.81
7.72, -8.72
7.72, -7.63
7.72, -6.53
7.83, -5.44
7.83, -4.35
7.93, -3.26
7.93, -2.16
8.04, -1.07
8.04, 2.07e-2
8.04, 1.11
8.14, 2.21
8.14, 3.3
8.14, 4.39
8.25, 5.48
8.25, 6.58
8.35, 7.67
8.35, 8.76
8.45, 9.85
8.45, 10.95
8.45, 12.04
8.56, 13.13
8.56, 14.22
8.66, 15.32
8.66, 16.41
8.77, 16.41
8.87, 16.41
8.98, 15.32
9.08, 14.23
9.18, 13.13
9.18, 12.04
9.18, 10.95
9.18, 9.85
9.29, 8.77
9.29, 7.67
9.29, 6.58
9.39, 5.49
9.39, 4.4
9.39, 3.31
9.39, 2.21
9.5, 1.12
9.5, 3.07e-2
9.5, -1.06
9.6, -2.15
9.6, -3.25
9.6, -4.34
9.71, -5.43
9.71, -6.52
9.81, -7.6
9.81, -8.7
9.81, -9.8
9.81, -10.89
9.92, -11.98
9.92, -13.07
9.92, -14.16
10.02, -15.26
10.02, -16.35
10.02, -17.44
10.12, -18.53
10.12, -19.62
10.12, -20.72
10.23, -21.81
10.23, -22.9
10.23, -23.99
10.33, -25.08
10.33, -26.18
10.44, -27.27
10.44, -28.35
10.54, -28.35
10.65, -28.35
10.75, -27.26
10.65, -27.27
10.75, -26.17
10.85, -25.08
10.85, -23.99
10.85, -22.9
10.85, -21.8
10.96, -20.71
10.96, -19.62
10.96, -18.53
10.96, -17.43
10.96, -16.34
11.06, -15.25
11.06, -14.16
11.06, -13.06
11.06, -11.97
11.06, -10.88
11.06, -9.79
11.17, -8.7
11.17, -7.6
11.17, -6.51
11.17, -5.42
11.27, -4.33
11.27, -3.23
11.27, -2.14
11.27, -1.05
11.38, 4.35e-2
11.38, 1.14
11.38, 2.23
11.38, 3.32
11.38, 4.41
11.48, 5.5
11.48, 6.6
11.48, 7.69
11.48, 8.78
11.48, 9.87
11.58, 10.97
11.58, 12.06
11.58, 13.15
11.69, 14.24
11.69, 15.34
11.79, 15.34
11.9, 15.34
12.0, 14.25
11.9, 14.25
12.0, 13.15
12.0, 12.06
12.0, 10.97
12.11, 9.88
12.11, 8.79
12.11, 7.69
12.11, 6.6
12.11, 5.51
12.11, 4.42
12.21, 3.33
12.21, 2.23
12.21, 1.14
12.21, 4.92e-2
12.21, -1.04
12.32, -2.13
12.32, -3.23
12.32, -4.32
12.32, -5.41
12.42, -6.5
12.42, -7.58
12.42, -8.69
12.42, -9.78
12.42, -10.87
12.42, -11.96
12.52, -13.05
12.52, -14.15
12.52, -15.24
12.52, -16.33
12.52, -17.42
12.63, -18.51
12.63, -19.6
12.63, -20.7
12.63, -21.79
12.73, -22.88
12.73, -23.97
12.83, -25.07
12.83, -26.16
12.94, -26.16
13.05, -26.16
13.05, -25.06
13.05, -23.97
13.15, -22.88
13.15, -21.79
13.15, -20.7
13.15, -19.6
13.15, -18.51
13.15, -17.42
13.26, -16.33
13.26, -15.23
13.26, -14.14
13.26, -13.05
13.26, -11.96
13.26, -10.87
13.26, -9.77
13.35, -8.68
13.35, -7.58
13.35, -6.5
13.35, -5.4
13.35, -4.31
13.46, -3.22
13.46, -2.13
13.46, -1.03
13.46, 5.78e-2
13.56, 1.15
13.56, 2.24
13.56, 3.33
13.56, 4.43
13.56, 5.52
13.56, 6.6
13.67, 7.7
13.67, 8.8
13.67, 9.89
13.67, 10.98
13.67, 12.07
13.78, 13.17
13.78, 14.26
13.78, 15.35
13.88, 16.44
13.99, 15.35
13.88, 15.35
13.99, 14.26
14.09, 13.17
14.09, 12.08
14.09, 10.98
14.09, 9.89
14.09, 8.8
14.09, 7.71
14.19, 6.62
14.19, 5.52
14.19, 4.43
14.19, 3.34
14.19, 2.25
14.3, 1.16
14.3, 6.35e-2
14.3, -1.03
14.3, -2.12
14.3, -3.21
14.3, -4.31
14.3, -5.4
14.4, -6.49
14.4, -7.58
14.4, -8.67
14.4, -9.77
14.4, -10.85
14.51, -11.95
14.51, -13.04
14.51, -14.13
14.51, -15.23
14.51, -16.32
14.51, -17.41
14.51, -18.5
14.6, -19.58
14.6, -20.69
14.6, -21.78
14.6, -22.87
14.6, -23.96
14.72, -25.05
14.81, -25.05
14.92, -25.05
14.92, -23.96
14.92, -22.87
15.03, -21.77
15.03, -20.68
15.03, -19.58
15.03, -18.5
15.03, -17.41
15.03, -16.31
15.13, -15.22
15.13, -14.13
15.13, -13.04
15.13, -11.94
15.13, -10.85
15.13, -9.76
15.13, -8.67
15.13, -7.58
15.24, -6.48
15.24, -5.39
15.24, -4.3
15.24, -3.21
15.34, -2.11
15.34, -1.02
15.34, 7.06e-2
15.34, 1.16
15.34, 2.25
15.34, 3.35
15.34, 4.44
15.45, 5.53
15.45, 6.62
15.45, 7.72
15.45, 8.81
15.45, 9.9
15.45, 10.99
15.55, 12.09
15.55, 13.18
15.55, 14.27
15.55, 15.35
15.55, 16.45
15.55, 17.55
15.66, 17.55
15.76, 18.64
15.76, 17.55
15.85, 16.46
15.85, 15.35
15.85, 14.27
15.85, 13.18
15.85, 12.09
15.97, 11.0
15.97, 9.9
15.97, 8.81
15.97, 7.72
15.97, 6.63
15.97, 5.54
15.97, 4.44
15.97, 3.35
16.07, 2.26
16.07, 1.17
16.07, 7.56e-2
16.07, -1.02
16.07, -2.11
16.07, -3.2
16.18, -4.29
16.18, -5.38
16.18, -6.48
16.18, -7.56
16.18, -8.66
16.18, -9.75
16.28, -10.83
16.28, -11.94
16.28, -13.03
16.28, -14.12
16.28, -15.21
16.28, -16.31
16.28, -17.4
16.28, -18.49
16.39, -19.58
16.39, -20.67
16.39, -21.77
16.39, -22.85
16.39, -23.95
16.49, -25.04
16.49, -26.13
16.58, -26.13
16.58, -25.04
16.58, -23.95
16.58, -22.85
16.7, -21.76
16.7, -20.67
16.7, -19.58
16.7, -18.49
16.7, -17.39
16.7, -16.3
16.7, -15.21
16.8, -14.12
16.8, -13.03
16.8, -11.93
16.8, -10.83
16.8, -9.75
16.8, -8.66
16.8, -7.56
16.8, -6.47
16.8, -5.38
16.91, -4.29
16.91, -3.2
16.91, -2.1
16.91, -1.01
16.91, 8.13e-2
16.91, 1.17
16.91, 2.27
17.01, 3.35
17.01, 4.45
17.01, 5.54
17.01, 6.63
17.01, 7.73
17.01, 8.81
17.01, 9.91
17.01, 11.0
17.12, 12.1
17.12, 13.19
17.12, 14.28
17.22, 15.37
17.22, 16.47
17.22, 17.56
17.22, 18.65
17.33, 18.65
17.43, 17.56
17.33, 17.56
17.43, 16.47
17.43, 15.37
17.43, 14.28
17.43, 13.19
17.43, 12.1
17.43, 11.01
17.43, 9.91
17.53, 8.81
17.53, 7.73
17.53, 6.64
17.53, 5.55
17.53, 4.45
17.53, 3.35
17.53, 2.27
17.53, 1.18
17.53, 8.56e-2
17.53, -1.01
17.64, -2.1
17.64, -3.19
17.64, -4.28
17.64, -5.37
17.64, -6.47
17.64, -7.56
17.64, -8.65
17.64, -9.74
17.64, -10.83
17.74, -11.93
17.74, -13.02
17.74, -14.11
17.74, -15.2
17.74, -16.3
17.74, -17.39
17.74, -18.48
17.74, -19.56
17.85, -20.66
17.85, -21.76
17.85, -22.85
17.95, -22.85
17.95, -21.75
17.95, -20.66
17.95, -19.56
17.95, -18.48
18.06, -17.39
18.06, -16.29
